iter	Passed	Remaining
1222	4242	169198
1223	4246	169236
1224	4252	169299
1225	4255	169277
1226	4258	169255
1227	4260	169229
1228	4264	169211
1229	4266	169186
1230	4269	169162
1231	4272	169134
1232	4277	169179
1233	4281	169200
1234	4285	169231
1235	4288	169209
1236	4291	169181
1237	4294	169157
1238	4297	169143
1239	4300	169116
1240	4303	169091
1241	4307	169102
1242	4311	169131
1243	4316	169172
1244	4319	169152
1245	4322	169127
1246	4325	169100
1247	4328	169098
1248	4331	169071
1249	4334	169048
1250	4337	169032
1251	4342	169068
1252	4346	169095
1253	4350	169126
1254	4353	169102
1255	4356	169076
1256	4359	169052
1257	4362	169032
1258	4365	169005
1259	4368	168979
1260	4372	169019
1261	4377	169045
1262	4381	169059
1263	4383	169033
1264	4386	169008
1265	4389	168981
1266	4392	168960
1267	4395	168935
1268	4398	168912
1269	4401	168889
1270	4406	168929
1271	4410	168958
1272	4414	168965
1273	4417	168942
1274	4420	168920
1275	4425	168998
1276	4429	168999
1277	4432	168979
1278	4436	169014
1279	4441	169041
1280	4445	169053
1281	4448	169031
1282	4450	169008
1283	4453	168986
1284	4457	168967
1285	4459	168943
1286	4462	168922
1287	4466	168913
1288	4470	168948
1289	4475	169010
1290	4478	168988
1291	4481	168967
1292	4485	168954
1293	4488	168936
1294	4491	168913
1295	4494	168887
1296	4497	168887
1297	4502	168923
1298	4505	168929
1299	4509	168939
1300	4512	168917
1301	4515	168894
1302	4518	168878
1303	4521	168861
1304	4524	168842
1305	4527	168817
1306	4529	168747
1307	4533	168776
1308	4537	168792
1309	4541	168796
1310	4544	168771
1311	4547	168748
1312	4550	168724
1313	4553	168706
1314	4556	168681
1315	4559	168660
1316	4564	168715
1317	4568	168742
1318	4572	168766
1319	4575	168744
1320	4578	168721
1321	4581	168697
1322	4584	168681
1323	4587	168663
1324	4590	168641
1325	4594	168640
1326	4598	168673
1327	4603	168730
1328	4607	168720
1329	4610	168704
1330	4613	168680
1331	4616	168661
1332	4619	168646
1333	4622	168623
1334	4625	168631
1335	4630	168657
1336	4634	168681
1337	4637	168674
1338	4640	168645
1339	4643	168622
1340	4646	168602
1341	4649	168577
1342	4652	168553
1343	4655	168528
1344	4659	168563
1345	4664	168592
1346	4668	168618
1347	4671	168596
1348	4674	168572
1349	4677	168550
1350	4680	168531
1351	4683	168508
1352	4686	168484
1353	4689	168490
1354	4693	168515
1355	4698	168542
1356	4701	168532
1357	4704	168509
1358	4707	168489
1359	4710	168465
1360	4713	168442
1361	4716	168420
1362	4719	168396
1363	4723	168430
1364	4727	168443
1365	4731	168469
1366	4734	168448
1367	4737	168425
1368	4740	168403
1369	4743	168381
1370	4746	168360
1371	4749	168338
1372	4752	168327
1373	4757	168362
1374	4763	168440
1375	4766	168422
1376	4769	168397
1377	4771	168373
1378	4774	168354
1379	4777	168333
1380	4780	168314
1381	4783	168293
1382	4788	168341
1383	4792	168358
1384	4796	168367
1385	4799	168344
1386	4802	168324
1387	4805	168320
1388	4809	168302
1389	4812	168283
1390	4815	168263
1391	4819	168296
1392	4823	168307
1393	4828	168343
1394	4831	168324
1395	4841	168557
1396	4844	168535
1397	4847	168513
1398	4851	168554
1399	4855	168567
1400	4860	168587
1401	4863	168570
1402	4866	168549
1403	4868	168527
1404	4872	168510
1405	4875	168489
1406	4877	168465
1407	4881	168465
1408	4885	168495
1409	4891	168550
1410	4894	168529
1411	4896	168507
1412	4900	168495
1413	4906	168595
1414	4909	168574
