ID,Fe,C,Cr,Mn,Si,Ni,Co,Mo,W,Nb,Al,P,Cu,Ti,Ta,Hf,Re,V,B,N,O,S,Homo,Normal,Temper1,Temper2,Temper3,AGS No.,AGS,TT Temp,YS,UTS,Elong,RA,CT Temp,CS,RT,EL,RA_2,MCR,0.1% CS,0.2% CS,0.5% CS,1.0% CS,2.0% CS,5.0% CS,TTC
10,84.887,0.15,10.176,0.41,0.101,0.227,1.586,1.347,0.596,0.051,0.005,0.002,0.042,,0.005,0.16,,0.213,0.0097,0.0215,0.0047,0.0059,1,1150,700,,,1,,,,,,,650,172.369,1180.7,17.3,73.6,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,82.266,0.15,10.618,0.422,0.099,0.234,4.673,0.539,0.479,0.054,0.005,0.002,0.043,,0.177,,,0.19,0.0097,0.0296,0.0028,0.0067,1,1150,700,,,6,,23.9,857,1022,21,55,,,,,,,,,,,,,
11,82.266,0.15,10.618,0.422,0.099,0.234,4.673,0.539,0.479,0.054,0.005,0.002,0.043,,0.177,,,0.19,0.0097,0.0296,0.0028,0.0067,1,1150,700,,,6,,200,792.9,923.9,16,57,,,,,,,,,,,,,
11,82.266,0.15,10.618,0.422,0.099,0.234,4.673,0.539,0.479,0.054,0.005,0.002,0.043,,0.177,,,0.19,0.0097,0.0296,0.0028,0.0067,1,1150,700,,,6,,300,758.42,868.74,15,60,,,,,,,,,,,,,
11,82.266,0.15,10.618,0.422,0.099,0.234,4.673,0.539,0.479,0.054,0.005,0.002,0.043,,0.177,,,0.19,0.0097,0.0296,0.0028,0.0067,1,1150,700,,,6,,400,710.16,827.37,15,58,,,,,,,,,,,,,
11,82.266,0.15,10.618,0.422,0.099,0.234,4.673,0.539,0.479,0.054,0.005,0.002,0.043,,0.177,,,0.19,0.0097,0.0296,0.0028,0.0067,1,1150,700,,,6,,500,637.77,723.95,19,67,,,,,,,,,,,,,
11,82.266,0.15,10.618,0.422,0.099,0.234,4.673,0.539,0.479,0.054,0.005,0.002,0.043,,0.177,,,0.19,0.0097,0.0296,0.0028,0.0067,1,1150,700,,,6,,550,568.82,644.66,23,74,,,,,,,,,,,,,
11,82.266,0.15,10.618,0.422,0.099,0.234,4.673,0.539,0.479,0.054,0.005,0.002,0.043,,0.177,,,0.19,0.0097,0.0296,0.0028,0.0067,1,1150,700,,,6,,600,471,542,36,79,,,,,,,,,,,,,
11,82.266,0.15,10.618,0.422,0.099,0.234,4.673,0.539,0.479,0.054,0.005,0.002,0.043,,0.177,,,0.19,0.0097,0.0296,0.0028,0.0067,1,1150,700,,,6,,650,378,452,37,79,,,,,,,,,,,,,
11,82.266,0.15,10.618,0.422,0.099,0.234,4.673,0.539,0.479,0.054,0.005,0.002,0.043,,0.177,,,0.19,0.0097,0.0296,0.0028,0.0067,1,1150,700,,,6,,,,,,,650,172.369,649.4,24.8,78.7,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,80.655,0.15,10.527,0.452,0.101,0.269,6.158,0.527,0.508,0.055,0.011,0.002,0.037,,0.26,,,0.237,0.0088,0.0328,0.0028,0.0067,1,1150,700,,,6.5,,23.9,874,1042,21,55,,,,,,,,,,,,,
12,80.655,0.15,10.527,0.452,0.101,0.269,6.158,0.527,0.508,0.055,0.011,0.002,0.037,,0.26,,,0.237,0.0088,0.0328,0.0028,0.0067,1,1150,700,,,6.5,,200,806.69,944.58,16,57,,,,,,,,,,,,,
12,80.655,0.15,10.527,0.452,0.101,0.269,6.158,0.527,0.508,0.055,0.011,0.002,0.037,,0.26,,,0.237,0.0088,0.0328,0.0028,0.0067,1,1150,700,,,6.5,,300,772.21,889.42,15,56,,,,,,,,,,,,,
12,80.655,0.15,10.527,0.452,0.101,0.269,6.158,0.527,0.508,0.055,0.011,0.002,0.037,,0.26,,,0.237,0.0088,0.0328,0.0028,0.0067,1,1150,700,,,6.5,,400,730.84,841.16,16,58,,,,,,,,,,,,,
12,80.655,0.15,10.527,0.452,0.101,0.269,6.158,0.527,0.508,0.055,0.011,0.002,0.037,,0.26,,,0.237,0.0088,0.0328,0.0028,0.0067,1,1150,700,,,6.5,,500,648.11,737.74,20,69,,,,,,,,,,,,,
12,80.655,0.15,10.527,0.452,0.101,0.269,6.158,0.527,0.508,0.055,0.011,0.002,0.037,,0.26,,,0.237,0.0088,0.0328,0.0028,0.0067,1,1150,700,,,6.5,,550,572.27,658.45,24,74,,,,,,,,,,,,,
12,80.655,0.15,10.527,0.452,0.101,0.269,6.158,0.527,0.508,0.055,0.011,0.002,0.037,,0.26,,,0.237,0.0088,0.0328,0.0028,0.0067,1,1150,700,,,6.5,,600,455,552,40,78,,,,,,,,,,,,,
12,80.655,0.15,10.527,0.452,0.101,0.269,6.158,0.527,0.508,0.055,0.011,0.002,0.037,,0.26,,,0.237,0.0088,0.0328,0.0028,0.0067,1,1150,700,,,6.5,,650,387,462,37,82,,,,,,,,,,,,,
12,80.655,0.15,10.527,0.452,0.101,0.269,6.158,0.527,0.508,0.055,0.011,0.002,0.037,,0.26,,,0.237,0.0088,0.0328,0.0028,0.0067,1,1150,700,,,6.5,,,,,,,650,172.369,392.9,29.5,82.3,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,78.611,0.15,10.74,0.443,0.013,0.26,8.226,0.524,0.498,0.053,0.005,0.001,0.037,,0.185,,,0.197,0.0095,0.0379,0.0023,0.0075,1,1150,700,,,6.5,,23.9,883,1062,20,55,,,,,,,,,,,,,
13,78.611,0.15,10.74,0.443,0.013,0.26,8.226,0.524,0.498,0.053,0.005,0.001,0.037,,0.185,,,0.197,0.0095,0.0379,0.0023,0.0075,1,1150,700,,,6.5,,200,820.48,965.27,15,54,,,,,,,,,,,,,
13,78.611,0.15,10.74,0.443,0.013,0.26,8.226,0.524,0.498,0.053,0.005,0.001,0.037,,0.185,,,0.197,0.0095,0.0379,0.0023,0.0075,1,1150,700,,,6.5,,300,792.9,917,13,49,,,,,,,,,,,,,
13,78.611,0.15,10.74,0.443,0.013,0.26,8.226,0.524,0.498,0.053,0.005,0.001,0.037,,0.185,,,0.197,0.0095,0.0379,0.0023,0.0075,1,1150,700,,,6.5,,400,751.53,861.85,15,58,,,,,,,,,,,,,
13,78.611,0.15,10.74,0.443,0.013,0.26,8.226,0.524,0.498,0.053,0.005,0.001,0.037,,0.185,,,0.197,0.0095,0.0379,0.0023,0.0075,1,1150,700,,,6.5,,500,665.34,758.42,19,65,,,,,,,,,,,,,
13,78.611,0.15,10.74,0.443,0.013,0.26,8.226,0.524,0.498,0.053,0.005,0.001,0.037,,0.185,,,0.197,0.0095,0.0379,0.0023,0.0075,1,1150,700,,,6.5,,550,579.16,675.69,23,72,,,,,,,,,,,,,
13,78.611,0.15,10.74,0.443,0.013,0.26,8.226,0.524,0.498,0.053,0.005,0.001,0.037,,0.185,,,0.197,0.0095,0.0379,0.0023,0.0075,1,1150,700,,,6.5,,600,478,564,36,77,,,,,,,,,,,,,
13,78.611,0.15,10.74,0.443,0.013,0.26,8.226,0.524,0.498,0.053,0.005,0.001,0.037,,0.185,,,0.197,0.0095,0.0379,0.0023,0.0075,1,1150,700,,,6.5,,650,389,473,38,80,,,,,,,,,,,,,
13,78.611,0.15,10.74,0.443,0.013,0.26,8.226,0.524,0.498,0.053,0.005,0.001,0.037,,0.185,,,0.197,0.0095,0.0379,0.0023,0.0075,1,1150,700,,,6.5,,,,,,,650,172.369,235,28.6,81.4,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,86.877,0.15,9.875,0.413,0.084,0.26,0.012,1.262,0.479,0.056,0.016,0.001,0.002,,0.266,,,0.205,0.0083,0.0244,0.0043,0.005,1,1150,700,,,6,,23.9,832,983,21,63,,,,,,,,,,,,,
14,86.877,0.15,9.875,0.413,0.084,0.26,0.012,1.262,0.479,0.056,0.016,0.001,0.002,,0.266,,,0.205,0.0083,0.0244,0.0043,0.005,1,1150,700,,,6,,200,758.42,875.63,18,66,,,,,,,,,,,,,
14,86.877,0.15,9.875,0.413,0.084,0.26,0.012,1.262,0.479,0.056,0.016,0.001,0.002,,0.266,,,0.205,0.0083,0.0244,0.0043,0.005,1,1150,700,,,6,,300,723.95,827.37,16,65,,,,,,,,,,,,,
14,86.877,0.15,9.875,0.413,0.084,0.26,0.012,1.262,0.479,0.056,0.016,0.001,0.002,,0.266,,,0.205,0.0083,0.0244,0.0043,0.005,1,1150,700,,,6,,400,696.37,799.79,17,66,,,,,,,,,,,,,
14,86.877,0.15,9.875,0.413,0.084,0.26,0.012,1.262,0.479,0.056,0.016,0.001,0.002,,0.266,,,0.205,0.0083,0.0244,0.0043,0.005,1,1150,700,,,6,,500,627.42,710.16,21,71,,,,,,,,,,,,,
14,86.877,0.15,9.875,0.413,0.084,0.26,0.012,1.262,0.479,0.056,0.016,0.001,0.002,,0.266,,,0.205,0.0083,0.0244,0.0043,0.005,1,1150,700,,,6,,550,565.37,641.21,23,76,,,,,,,,,,,,,
14,86.877,0.15,9.875,0.413,0.084,0.26,0.012,1.262,0.479,0.056,0.016,0.001,0.002,,0.266,,,0.205,0.0083,0.0244,0.0043,0.005,1,1150,700,,,6,,600,462,535,27,77,,,,,,,,,,,,,
14,86.877,0.15,9.875,0.413,0.084,0.26,0.012,1.262,0.479,0.056,0.016,0.001,0.002,,0.266,,,0.205,0.0083,0.0244,0.0043,0.005,1,1150,700,,,6,,650,384,448,32,84,,,,,,,,,,,,,
14,86.877,0.15,9.875,0.413,0.084,0.26,0.012,1.262,0.479,0.056,0.016,0.001,0.002,,0.266,,,0.205,0.0083,0.0244,0.0043,0.005,1,1150,700,,,6,,,,,,,650,172.369,1310,29.5,85,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,83.655,0.15,9.975,0.409,0.057,0.31,2.949,1.267,0.458,0.062,0.013,0.001,0.026,,0.355,,,0.208,0.0075,0.0221,0.072,0.0039,1,1150,700,,,6,,23.9,853,1011,21,61,,,,,,,,,,,,,
15,83.655,0.15,9.975,0.409,0.057,0.31,2.949,1.267,0.458,0.062,0.013,0.001,0.026,,0.355,,,0.208,0.0075,0.0221,0.072,0.0039,1,1150,700,,,6,,200,779.11,903.21,18,68,,,,,,,,,,,,,
15,83.655,0.15,9.975,0.409,0.057,0.31,2.949,1.267,0.458,0.062,0.013,0.001,0.026,,0.355,,,0.208,0.0075,0.0221,0.072,0.0039,1,1150,700,,,6,,300,744.63,861.85,16,66,,,,,,,,,,,,,
15,83.655,0.15,9.975,0.409,0.057,0.31,2.949,1.267,0.458,0.062,0.013,0.001,0.026,,0.355,,,0.208,0.0075,0.0221,0.072,0.0039,1,1150,700,,,6,,400,717.06,820.48,16,64,,,,,,,,,,,,,
15,83.655,0.15,9.975,0.409,0.057,0.31,2.949,1.267,0.458,0.062,0.013,0.001,0.026,,0.355,,,0.208,0.0075,0.0221,0.072,0.0039,1,1150,700,,,6,,500,637.77,717.06,20,71,,,,,,,,,,,,,
15,83.655,0.15,9.975,0.409,0.057,0.31,2.949,1.267,0.458,0.062,0.013,0.001,0.026,,0.355,,,0.208,0.0075,0.0221,0.072,0.0039,1,1150,700,,,6,,550,589.5,668.79,24,75,,,,,,,,,,,,,
15,83.655,0.15,9.975,0.409,0.057,0.31,2.949,1.267,0.458,0.062,0.013,0.001,0.026,,0.355,,,0.208,0.0075,0.0221,0.072,0.0039,1,1150,700,,,6,,600,481,554,32,80,,,,,,,,,,,,,
15,83.655,0.15,9.975,0.409,0.057,0.31,2.949,1.267,0.458,0.062,0.013,0.001,0.026,,0.355,,,0.208,0.0075,0.0221,0.072,0.0039,1,1150,700,,,6,,650,401,462,35,85,,,,,,,,,,,,,
15,83.655,0.15,9.975,0.409,0.057,0.31,2.949,1.267,0.458,0.062,0.013,0.001,0.026,,0.355,,,0.208,0.0075,0.0221,0.072,0.0039,1,1150,700,,,6,,,,,,,650,172.369,2139.2,30.5,82.3,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,85.926,0.15,9.969,0.403,0.054,0.31,0.736,1.269,0.468,0.061,0.013,0.001,0.027,,0.361,,,0.21,0.0075,0.0238,0.0074,0.0036,1,1150,700,,,6,,23.9,844,996,21,63,,,,,,,,,,,,,
16,85.926,0.15,9.969,0.403,0.054,0.31,0.736,1.269,0.468,0.061,0.013,0.001,0.027,,0.361,,,0.21,0.0075,0.0238,0.0074,0.0036,1,1150,700,,,6,,200,772.21,889.42,18,67,,,,,,,,,,,,,
16,85.926,0.15,9.969,0.403,0.054,0.31,0.736,1.269,0.468,0.061,0.013,0.001,0.027,,0.361,,,0.21,0.0075,0.0238,0.0074,0.0036,1,1150,700,,,6,,300,744.63,848.06,15,64,,,,,,,,,,,,,
16,85.926,0.15,9.969,0.403,0.054,0.31,0.736,1.269,0.468,0.061,0.013,0.001,0.027,,0.361,,,0.21,0.0075,0.0238,0.0074,0.0036,1,1150,700,,,6,,400,717.06,813.58,16,64,,,,,,,,,,,,,
16,85.926,0.15,9.969,0.403,0.054,0.31,0.736,1.269,0.468,0.061,0.013,0.001,0.027,,0.361,,,0.21,0.0075,0.0238,0.0074,0.0036,1,1150,700,,,6,,500,637.77,723.95,20,72,,,,,,,,,,,,,
16,85.926,0.15,9.969,0.403,0.054,0.31,0.736,1.269,0.468,0.061,0.013,0.001,0.027,,0.361,,,0.21,0.0075,0.0238,0.0074,0.0036,1,1150,700,,,6,,550,575.71,651.55,23,75,,,,,,,,,,,,,
16,85.926,0.15,9.969,0.403,0.054,0.31,0.736,1.269,0.468,0.061,0.013,0.001,0.027,,0.361,,,0.21,0.0075,0.0238,0.0074,0.0036,1,1150,700,,,6,,600,474,546,31,78,,,,,,,,,,,,,
16,85.926,0.15,9.969,0.403,0.054,0.31,0.736,1.269,0.468,0.061,0.013,0.001,0.027,,0.361,,,0.21,0.0075,0.0238,0.0074,0.0036,1,1150,700,,,6,,650,385,446,34,86,,,,,,,,,,,,,
16,85.926,0.15,9.969,0.403,0.054,0.31,0.736,1.269,0.468,0.061,0.013,0.001,0.027,,0.361,,,0.21,0.0075,0.0238,0.0074,0.0036,1,1150,700,,,6,,,,,,,650,172.369,1854,35.7,84,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,85.86,0.15,9.893,0.419,0.088,0.27,1.46,0.502,0.515,0.054,0.011,0.001,0.295,,0.233,,,0.206,0.0113,0.0221,0.005,0.005,1,1150,700,,,6,,23.9,823,972,23,61,,,,,,,,,,,,,
17,85.86,0.15,9.893,0.419,0.088,0.27,1.46,0.502,0.515,0.054,0.011,0.001,0.295,,0.233,,,0.206,0.0113,0.0221,0.005,0.005,1,1150,700,,,6,,200,767,879,21,67,,,,,,,,,,,,,
17,85.86,0.15,9.893,0.419,0.088,0.27,1.46,0.502,0.515,0.054,0.011,0.001,0.295,,0.233,,,0.206,0.0113,0.0221,0.005,0.005,1,1150,700,,,6,,350,721,813,18,60,,,,,,,,,,,,,
17,85.86,0.15,9.893,0.419,0.088,0.27,1.46,0.502,0.515,0.054,0.011,0.001,0.295,,0.233,,,0.206,0.0113,0.0221,0.005,0.005,1,1150,700,,,6,,500,617,688,25,69,,,,,,,,,,,,,
17,85.86,0.15,9.893,0.419,0.088,0.27,1.46,0.502,0.515,0.054,0.011,0.001,0.295,,0.233,,,0.206,0.0113,0.0221,0.005,0.005,1,1150,700,,,6,,600,463,525,31,79,,,,,,,,,,,,,
17,85.86,0.15,9.893,0.419,0.088,0.27,1.46,0.502,0.515,0.054,0.011,0.001,0.295,,0.233,,,0.206,0.0113,0.0221,0.005,0.005,1,1150,700,,,6,,650,383,442,35,81,,,,,,,,,,,,,
17,85.86,0.15,9.893,0.419,0.088,0.27,1.46,0.502,0.515,0.054,0.011,0.001,0.295,,0.233,,,0.206,0.0113,0.0221,0.005,0.005,1,1150,700,,,6,,,,,,,650,172.369,832,30.4,81.2,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,86.037,0.15,9.866,0.411,0.085,0.27,1.466,0.506,0.511,0.055,0.017,0.001,0.003,,0.274,,0.1,0.205,0.0106,0.0236,0.0027,0.0059,1,1150,700,,,6.5,,23.9,827,974,23,63,,,,,,,,,,,,,
18,86.037,0.15,9.866,0.411,0.085,0.27,1.466,0.506,0.511,0.055,0.017,0.001,0.003,,0.274,,0.1,0.205,0.0106,0.0236,0.0027,0.0059,1,1150,700,,,6.5,,200,768,880,21,66,,,,,,,,,,,,,
18,86.037,0.15,9.866,0.411,0.085,0.27,1.466,0.506,0.511,0.055,0.017,0.001,0.003,,0.274,,0.1,0.205,0.0106,0.0236,0.0027,0.0059,1,1150,700,,,6.5,,350,720,811,18,61,,,,,,,,,,,,,
18,86.037,0.15,9.866,0.411,0.085,0.27,1.466,0.506,0.511,0.055,0.017,0.001,0.003,,0.274,,0.1,0.205,0.0106,0.0236,0.0027,0.0059,1,1150,700,,,6.5,,500,614,691,25,68,,,,,,,,,,,,,
18,86.037,0.15,9.866,0.411,0.085,0.27,1.466,0.506,0.511,0.055,0.017,0.001,0.003,,0.274,,0.1,0.205,0.0106,0.0236,0.0027,0.0059,1,1150,700,,,6.5,,600,466,531,36,79,,,,,,,,,,,,,
18,86.037,0.15,9.866,0.411,0.085,0.27,1.466,0.506,0.511,0.055,0.017,0.001,0.003,,0.274,,0.1,0.205,0.0106,0.0236,0.0027,0.0059,1,1150,700,,,6.5,,650,378,448,32,79,,,,,,,,,,,,,
18,86.037,0.15,9.866,0.411,0.085,0.27,1.466,0.506,0.511,0.055,0.017,0.001,0.003,,0.274,,0.1,0.205,0.0106,0.0236,0.0027,0.0059,1,1150,700,,,6.5,,,,,,,650,172.369,722,27.4,74.2,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,85.079,0.15,9.847,0.471,0.096,0.27,1.458,1.261,0.484,0.057,0.011,0.001,0.294,,0.28,,,0.208,0.0104,0.0239,0.0032,0.0056,1,1150,700,,,6,,23.9,843,994,23,59,,,,,,,,,,,,,
19,85.079,0.15,9.847,0.471,0.096,0.27,1.458,1.261,0.484,0.057,0.011,0.001,0.294,,0.28,,,0.208,0.0104,0.0239,0.0032,0.0056,1,1150,700,,,6,,200,767,886,19,62,,,,,,,,,,,,,
19,85.079,0.15,9.847,0.471,0.096,0.27,1.458,1.261,0.484,0.057,0.011,0.001,0.294,,0.28,,,0.208,0.0104,0.0239,0.0032,0.0056,1,1150,700,,,6,,300,739,843,15,59,,,,,,,,,,,,,
19,85.079,0.15,9.847,0.471,0.096,0.27,1.458,1.261,0.484,0.057,0.011,0.001,0.294,,0.28,,,0.208,0.0104,0.0239,0.0032,0.0056,1,1150,700,,,6,,400,706,804,17,57,,,,,,,,,,,,,
19,85.079,0.15,9.847,0.471,0.096,0.27,1.458,1.261,0.484,0.057,0.011,0.001,0.294,,0.28,,,0.208,0.0104,0.0239,0.0032,0.0056,1,1150,700,,,6,,500,630,713,22,65,,,,,,,,,,,,,
19,85.079,0.15,9.847,0.471,0.096,0.27,1.458,1.261,0.484,0.057,0.011,0.001,0.294,,0.28,,,0.208,0.0104,0.0239,0.0032,0.0056,1,1150,700,,,6,,600,474,547,36,78,,,,,,,,,,,,,
19,85.079,0.15,9.847,0.471,0.096,0.27,1.458,1.261,0.484,0.057,0.011,0.001,0.294,,0.28,,,0.208,0.0104,0.0239,0.0032,0.0056,1,1150,700,,,6,,650,384,452,37,84,,,,,,,,,,,,,
19,85.079,0.15,9.847,0.471,0.096,0.27,1.458,1.261,0.484,0.057,0.011,0.001,0.294,,0.28,,,0.208,0.0104,0.0239,0.0032,0.0056,1,1150,700,,,6,,,,,,,650,172.369,817,31.3,80,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,85.963,0.15,9.111,0.412,0.078,0.27,1.474,1.37,0.476,0.056,0.014,0.001,0.033,,0.346,,,0.206,0.0085,0.0226,0.0028,0.0059,1,1150,700,,,6,,23.9,814,962,26,66,,,,,,,,,,,,,
20,85.963,0.15,9.111,0.412,0.078,0.27,1.474,1.37,0.476,0.056,0.014,0.001,0.033,,0.346,,,0.206,0.0085,0.0226,0.0028,0.0059,1,1150,700,,,6,,600,446,535,40,75,,,,,,,,,,,,,
20,85.963,0.15,9.111,0.412,0.078,0.27,1.474,1.37,0.476,0.056,0.014,0.001,0.033,,0.346,,,0.206,0.0085,0.0226,0.0028,0.0059,1,1150,700,,,6,,650,373,443,40,82,,,,,,,,,,,,,
20,85.963,0.15,9.111,0.412,0.078,0.27,1.474,1.37,0.476,0.056,0.014,0.001,0.033,,0.346,,,0.206,0.0085,0.0226,0.0028,0.0059,1,1150,700,,,6,,,,,,,650,172.369,667,32.6,81.8,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,83.55,0.15,9.085,0.51,0.229,0.19,2.942,0.1,2.914,0.062,0.014,0.001,0.003,,0.01,,,0.202,0.0104,0.0193,0.0027,0.0059,0,1150,700,,,1,,23.9,829,986,22,56,,,,,,,,,,,,,
21,83.55,0.15,9.085,0.51,0.229,0.19,2.942,0.1,2.914,0.062,0.014,0.001,0.003,,0.01,,,0.202,0.0104,0.0193,0.0027,0.0059,0,1150,700,,,1,,150,777,914,21,59,,,,,,,,,,,,,
21,83.55,0.15,9.085,0.51,0.229,0.19,2.942,0.1,2.914,0.062,0.014,0.001,0.003,,0.01,,,0.202,0.0104,0.0193,0.0027,0.0059,0,1150,700,,,1,,250,747,860,20,53,,,,,,,,,,,,,
21,83.55,0.15,9.085,0.51,0.229,0.19,2.942,0.1,2.914,0.062,0.014,0.001,0.003,,0.01,,,0.202,0.0104,0.0193,0.0027,0.0059,0,1150,700,,,1,,400,704,800,19,56,,,,,,,,,,,,,
21,83.55,0.15,9.085,0.51,0.229,0.19,2.942,0.1,2.914,0.062,0.014,0.001,0.003,,0.01,,,0.202,0.0104,0.0193,0.0027,0.0059,0,1150,700,,,1,,550,558,628,26,66,,,,,,,,,,,,,
21,83.55,0.15,9.085,0.51,0.229,0.19,2.942,0.1,2.914,0.062,0.014,0.001,0.003,,0.01,,,0.202,0.0104,0.0193,0.0027,0.0059,0,1150,700,,,1,,600,476,541,45,81,,,,,,,,,,,,,
21,83.55,0.15,9.085,0.51,0.229,0.19,2.942,0.1,2.914,0.062,0.014,0.001,0.003,,0.01,,,0.202,0.0104,0.0193,0.0027,0.0059,0,1150,700,,,1,,650,384,452,32,80,,,,,,,,,,,,,
21,83.55,0.15,9.085,0.51,0.229,0.19,2.942,0.1,2.914,0.062,0.014,0.001,0.003,,0.01,,,0.202,0.0104,0.0193,0.0027,0.0059,0,1150,700,,,1,,,,,,,650,206.843,832,14.2,62.7,,,,,,,,
21,83.55,0.15,9.085,0.51,0.229,0.19,2.942,0.1,2.914,0.062,0.014,0.001,0.003,,0.01,,,0.202,0.0104,0.0193,0.0027,0.0059,0,1150,700,,,1,,,,,,,650,189.606,1440,13.4,58.4,,,,,,,,
21,83.55,0.15,9.085,0.51,0.229,0.19,2.942,0.1,2.914,0.062,0.014,0.001,0.003,,0.01,,,0.202,0.0104,0.0193,0.0027,0.0059,0,1150,700,,,1,,,,,,,650,172.369,2275,21.4,49.1,,,,,,,,
21,83.55,0.15,9.085,0.51,0.229,0.19,2.942,0.1,2.914,0.062,0.014,0.001,0.003,,0.01,,,0.202,0.0104,0.0193,0.0027,0.0059,0,1150,700,,,1,,,,,,,650,155.132,4587,15.4,40.2,,,,,,,,
21,83.55,0.15,9.085,0.51,0.229,0.19,2.942,0.1,2.914,0.062,0.014,0.001,0.003,,0.01,,,0.202,0.0104,0.0193,0.0027,0.0059,0,1150,700,,,1,,,,,,,650,137.895,7693.8,7.4,17,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,83.558,0.15,9.085,0.511,0.257,0.18,2.926,0.101,2.894,0.065,0.014,0.001,0.003,,0.003,,,0.208,0.0121,0.023,0.0021,0.0067,1,1150,700,,,3,,23.9,811,968,23,59,,,,,,,,,,,,,
22,83.558,0.15,9.085,0.511,0.257,0.18,2.926,0.101,2.894,0.065,0.014,0.001,0.003,,0.003,,,0.208,0.0121,0.023,0.0021,0.0067,1,1150,700,,,3,,150,765,900,21,60,,,,,,,,,,,,,
22,83.558,0.15,9.085,0.511,0.257,0.18,2.926,0.101,2.894,0.065,0.014,0.001,0.003,,0.003,,,0.208,0.0121,0.023,0.0021,0.0067,1,1150,700,,,3,,250,731,853,20,56,,,,,,,,,,,,,
22,83.558,0.15,9.085,0.511,0.257,0.18,2.926,0.101,2.894,0.065,0.014,0.001,0.003,,0.003,,,0.208,0.0121,0.023,0.0021,0.0067,1,1150,700,,,3,,400,689,791,19,58,,,,,,,,,,,,,
22,83.558,0.15,9.085,0.511,0.257,0.18,2.926,0.101,2.894,0.065,0.014,0.001,0.003,,0.003,,,0.208,0.0121,0.023,0.0021,0.0067,1,1150,700,,,3,,550,546,614,28,73,,,,,,,,,,,,,
22,83.558,0.15,9.085,0.511,0.257,0.18,2.926,0.101,2.894,0.065,0.014,0.001,0.003,,0.003,,,0.208,0.0121,0.023,0.0021,0.0067,1,1150,700,,,3,,600,472,539,34,76,,,,,,,,,,,,,
22,83.558,0.15,9.085,0.511,0.257,0.18,2.926,0.101,2.894,0.065,0.014,0.001,0.003,,0.003,,,0.208,0.0121,0.023,0.0021,0.0067,1,1150,700,,,3,,650,383,445,43,79,,,,,,,,,,,,,
22,83.558,0.15,9.085,0.511,0.257,0.18,2.926,0.101,2.894,0.065,0.014,0.001,0.003,,0.003,,,0.208,0.0121,0.023,0.0021,0.0067,1,1150,700,,,3,,,,,,,650,206.843,525,12.8,63.7,,,,,,,,
22,83.558,0.15,9.085,0.511,0.257,0.18,2.926,0.101,2.894,0.065,0.014,0.001,0.003,,0.003,,,0.208,0.0121,0.023,0.0021,0.0067,1,1150,700,,,3,,,,,,,650,189.606,1190,12.7,59,,,,,,,,
22,83.558,0.15,9.085,0.511,0.257,0.18,2.926,0.101,2.894,0.065,0.014,0.001,0.003,,0.003,,,0.208,0.0121,0.023,0.0021,0.0067,1,1150,700,,,3,,,,,,,650,172.369,1833,25,57.8,,,,,,,,
22,83.558,0.15,9.085,0.511,0.257,0.18,2.926,0.101,2.894,0.065,0.014,0.001,0.003,,0.003,,,0.208,0.0121,0.023,0.0021,0.0067,1,1150,700,,,3,,,,,,,650,155.132,3443,19.7,46.7,,,,,,,,
22,83.558,0.15,9.085,0.511,0.257,0.18,2.926,0.101,2.894,0.065,0.014,0.001,0.003,,0.003,,,0.208,0.0121,0.023,0.0021,0.0067,1,1150,700,,,3,,,,,,,650,137.895,8200.8,15.5,29.5,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,83.209,0.15,9.08,0.512,0.24,0.18,2.928,0.1,2.897,0.063,0.016,0.001,0.032,,0.349,,,0.203,0.0101,0.0222,0.0022,0.006,1,1150,700,,,6,,23.9,825,984,24,60,,,,,,,,,,,,,
23,83.209,0.15,9.08,0.512,0.24,0.18,2.928,0.1,2.897,0.063,0.016,0.001,0.032,,0.349,,,0.203,0.0101,0.0222,0.0022,0.006,1,1150,700,,,6,,150,774,907,22,65,,,,,,,,,,,,,
