ID,Fe,C,Cr,Mn,Si,Ni,Co,Mo,W,Nb,Al,P,Cu,Ti,Ta,Hf,Re,V,B,N,O,S,Zr,Homo,Normal,Temper1,Temper2,Temper3,AGS No.,CT_Temp,CT_CS,CT_RT,CT_EL,CT_RA,CT_MCR,CT_0.1% CS,CT_0.15%CS,CT_0.2% CS,CT_0.25% CS,CT_0.5% CS,CT_1.0% CS,CT_2.0% CS,CT_5.0% CS,CT_TTC,Weighted_AN
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,550,190,48740,24,81,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,575,200,1568.8,27,87,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,575,190,2505.2,28,86,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,575,180,7472.1,25,83,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,575,170,22923.3,23,80,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,575,160,30879,28,84,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,600,230,11.6,34,87,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,600,210,54,33,89,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,600,190,247.9,32,91,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,600,180,396.5,29,87,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,600,160,2721.5,28,86,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,600,140,16679.9,22,80,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,600,130,38066.8,20,81,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,600,120,88568.1,15,50,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,600,110,98767.8,12,42,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,625,160,213.4,30,89,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,625,140,1458.2,29,88,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,625,130,3886.1,26,85,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,625,110,17530,33,80,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,625,100,33518.5,22,66,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,650,160,10.5,36,91,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,650,140,66,31,90,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,650,130,194,27,88,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,650,110,1689.1,25,84,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,650,100,3738.7,25,82,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,650,90,10001.9,17,47,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,650,80,21717.1,13,40,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,650,80,21718.2,24,53,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,650,70,50871.2,9,10,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,675,110,92.1,48,94,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,675,90,982.1,28,83,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,675,80,2054,27,76,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,675,60,16855.8,13,18,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,675,50,38054.8,11,0,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,700,120,4.3,52,95,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,700,100,25.4,38,93,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,700,85,117.8,43,94,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,700,70,727.2,52,86,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,700,60,1995.7,25,80,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,700,50,6778.4,14,28,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,700,40,21880.7,13,0,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,700,35,23551.4,11,0,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,700,30,45094.3,8,0,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,750,50,97,55,95,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,750,40,429.9,37,86,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,750,30,1994,22,41,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,750,25,3621.2,13,44,,,,,,,,,,,26.641417999999998
9Cr-038,87.5687,0.11,9.26,0.41,0.1,0.17,,0.42,1.67,0.057,0.01,0.012,,0.003,,,,0.16,0.002,0.0462,,0.0037,0.001,0,1070,780,,,7.3,750,20,5713.3,9,29,,,,,,,,,,,26.641417999999998
9Cr-039,88.5731,0.16,9.11,0.05,0.1,0.08,,1.57,,0.055,0.014,0.005,,,,,,0.26,0.0088,0.014,,0.001,,0,1120,570,700,650,,565.6,282.685,12000.4,6.2,73.4,0.00010256,23.8,,179.7,,1533.5,5981.5,11525,,,26.019805999999996
9Cr-039,88.5731,0.16,9.11,0.05,0.1,0.08,,1.57,,0.055,0.014,0.005,,,,,,0.26,0.0088,0.014,,0.001,,0,1120,570,700,650,,593.3,227.527,7861.4,5.7,80.9,9.85174e-05,23.6,,194.9,,1988.1,6377.6,7822.1,,,26.019805999999996
9Cr-039,88.5731,0.16,9.11,0.05,0.1,0.08,,1.57,,0.055,0.014,0.005,,,,,,0.26,0.0088,0.014,,0.001,,0,1120,570,700,650,,593.3,193.053,40318.2,5.4,56.7,1.71516e-05,73.3,,577.5,,10304.1,33866.7,40128.5,,,26.019805999999996
9Cr-039,88.5731,0.16,9.11,0.05,0.1,0.08,,1.57,,0.055,0.014,0.005,,,,,,0.26,0.0088,0.014,,0.001,,0,1120,570,700,650,,621.1,179.264,5664.2,6,83.3,0.000111619,35.4,,251.3,,2556.3,5006.7,5642,,,26.019805999999996
9Cr-039,88.5731,0.16,9.11,0.05,0.1,0.08,,1.57,,0.055,0.014,0.005,,,,,,0.26,0.0088,0.014,,0.001,,0,1120,570,700,650,,621.1,148.237,22423.9,5.9,80.3,2.66966e-05,295.1,,2126,,12362,20039.4,22266.2,,,26.019805999999996
9Cr-039,88.5731,0.16,9.11,0.05,0.1,0.08,,1.57,,0.055,0.014,0.005,,,,,,0.26,0.0088,0.014,,0.001,,0,1120,570,700,650,,648.9,137.895,2815.9,7.5,85.7,0.000271012,20.2,,173.3,,1178.6,2065.2,2633,2815.5,,26.019805999999996
9Cr-039,88.5731,0.16,9.11,0.05,0.1,0.08,,1.57,,0.055,0.014,0.005,,,,,,0.26,0.0088,0.014,,0.001,,0,1120,570,700,650,,648.9,99.974,13768.7,8.9,88.5,5.21247e-05,274.2,,1564.4,,6378,10902.8,13341.7,13768.5,,26.019805999999996
9Cr-040,88.3565,0.18,9.28,0.06,0.1,0.09,,1.54,,0.058,0.01,0.007,,,,,,0.29,0.0085,0.019,,0.001,,0,1120,570,670,642,,593.3,255.1061,5685.3,22.7,58.9,0.000155432,14,,114.4,,1517,4052,5344.6,5673,,26.006434999999996
9Cr-040,88.3565,0.18,9.28,0.06,0.1,0.09,,1.54,,0.058,0.01,0.007,,,,,,0.29,0.0085,0.019,,0.001,,0,1120,570,670,642,,593.3,230.9745,11641.8,9.6,62,5.8394e-05,129.3,,906.4,,5562.3,9731,11369.8,11638.8,,26.006434999999996
9Cr-040,88.3565,0.18,9.28,0.06,0.1,0.09,,1.54,,0.058,0.01,0.007,,,,,,0.29,0.0085,0.019,,0.001,,0,1120,570,670,642,,593.3,210.2902,20000.8,10.9,67.6,3.77517e-05,138.3,,1129.7,,8082.3,16052.9,19285.4,19985.4,,26.006434999999996
9Cr-040,88.3565,0.18,9.28,0.06,0.1,0.09,,1.54,,0.058,0.01,0.007,,,,,,0.29,0.0085,0.019,,0.001,,0,1120,570,670,642,,593.3,206.843,21905,5.1,63.6,2.14946e-05,102.8,,1001.1,,12641.2,20647.9,21823.8,,,26.006434999999996
9Cr-040,88.3565,0.18,9.28,0.06,0.1,0.09,,1.54,,0.058,0.01,0.007,,,,,,0.29,0.0085,0.019,,0.001,,0,1120,570,670,642,,593.3,196.5007,24799.7,9.5,73.6,2.56964e-05,136.4,,1305.6,,11301.1,20783.9,24396.6,24796.7,,26.006434999999996
9Cr-040,88.3565,0.18,9.28,0.06,0.1,0.09,,1.54,,0.058,0.01,0.007,,,,,,0.29,0.0085,0.019,,0.001,,0,1120,570,670,642,,621.1,234.4218,942.1,13.9,82.3,0.00086264,3.9,,20.9,,274.4,664.4,860.6,939.4,,26.006434999999996
9Cr-040,88.3565,0.18,9.28,0.06,0.1,0.09,,1.54,,0.058,0.01,0.007,,,,,,0.29,0.0085,0.019,,0.001,,0,1120,570,670,642,,621.1,179.2638,7170.1,137,85.6,9.90677e-05,32.3,,351.8,,2957.6,5408.9,6743.3,7154.5,,26.006434999999996
9Cr-040,88.3565,0.18,9.28,0.06,0.1,0.09,,1.54,,0.058,0.01,0.007,,,,,,0.29,0.0085,0.019,,0.001,,0,1120,570,670,642,,621.1,158.58,13220,5.7,77.6,3.16727e-05,242.5,,2224,,9044,12182.9,13159.8,,,26.006434999999996
9Cr-040,88.3565,0.18,9.28,0.06,0.1,0.09,,1.54,,0.058,0.01,0.007,,,,,,0.29,0.0085,0.019,,0.001,,0,1120,570,670,642,,621.1,155.1321,15608.5,17.9,77.5,5.40623e-05,104.3,,928.7,,5747.3,9969.8,13084.3,15292.3,,26.006434999999996
9Cr-040,88.3565,0.18,9.28,0.06,0.1,0.09,,1.54,,0.058,0.01,0.007,,,,,,0.29,0.0085,0.019,,0.001,,0,1120,570,670,642,,621.1,137.895,26337,6.2,77.6,2.27951e-05,379,,3633.6,,13759.6,21404.1,25906.4,26366.9,,26.006434999999996
9Cr-040,88.3565,0.18,9.28,0.06,0.1,0.09,,1.54,,0.058,0.01,0.007,,,,,,0.29,0.0085,0.019,,0.001,,0,1120,570,670,642,,621.1,134.4478,29258.2,15.5,83.8,3.36225e-05,135.5,,1618.8,,9880.1,17222.9,24033.3,28985.7,,26.006434999999996
9Cr-040,88.3565,0.18,9.28,0.06,0.1,0.09,,1.54,,0.058,0.01,0.007,,,,,,0.29,0.0085,0.019,,0.001,,0,1120,570,670,642,,648.9,165.4742,901.1,15.5,85.6,0.000964812,12,,91.5,,377.3,643.8,796.7,891.8,,26.006434999999996
9Cr-040,88.3565,0.18,9.28,0.06,0.1,0.09,,1.54,,0.058,0.01,0.007,,,,,,0.29,0.0085,0.019,,0.001,,0,1120,570,670,642,,648.9,127.5531,3780.9,17.3,88.7,0.00027448,73,,354.8,,1332.4,2167.4,2918.5,3686.2,,26.006434999999996
9Cr-040,88.3565,0.18,9.28,0.06,0.1,0.09,,1.54,,0.058,0.01,0.007,,,,,,0.29,0.0085,0.019,,0.001,,0,1120,570,670,642,,648.9,127.5531,7945.1,15,86.2,0.00015335,43,,410.5,,2083.6,3730.1,5734,7879.4,,26.006434999999996
9Cr-040,88.3565,0.18,9.28,0.06,0.1,0.09,,1.54,,0.058,0.01,0.007,,,,,,0.29,0.0085,0.019,,0.001,,0,1120,570,670,642,,648.9,110.3162,8129.1,9.5,89.6,0.000138537,121.8,,672,,2483.1,4231.8,6592.5,8111,,26.006434999999996
9Cr-040,88.3565,0.18,9.28,0.06,0.1,0.09,,1.54,,0.058,0.01,0.007,,,,,,0.29,0.0085,0.019,,0.001,,0,1120,570,670,642,,648.9,89.632,26222.1,8.6,81.9,5.32105e-05,375.8,,2001,,6479.6,12801,22083.4,26203.6,,26.006434999999996
9Cr-041,88.4735,0.17,9.2,0.05,0.09,0.09,,1.54,,0.055,0.01,0.006,,,,,,0.29,0.0082,0.016,,0.0013,,0,1120,570,670,642,,565.6,324.054,2613.7,12.9,52.8,0.000593892,0.8,,24.4,,356.5,1130,2033.5,2566.2,,26.011598000000003
9Cr-041,88.4735,0.17,9.2,0.05,0.09,0.09,,1.54,,0.055,0.01,0.006,,,,,,0.29,0.0082,0.016,,0.0013,,0,1120,570,670,642,,565.6,296.475,8576.9,7.5,38.7,0.000120766,35.8,,192.2,,1695.8,5520.7,8129.6,8575.1,,26.011598000000003
9Cr-041,88.4735,0.17,9.2,0.05,0.09,0.09,,1.54,,0.055,0.01,0.006,,,,,,0.29,0.0082,0.016,,0.0013,,0,1120,570,670,642,,593.3,255.106,1880.8,28.6,73.6,0.000113712,10.4,,65.5,,921.2,1449.8,1601.1,1770.1,,26.011598000000003
9Cr-041,88.4735,0.17,9.2,0.05,0.09,0.09,,1.54,,0.055,0.01,0.006,,,,,,0.29,0.0082,0.016,,0.0013,,0,1120,570,670,642,,593.3,220.632,6538.6,8.4,60.5,8.02456e-05,23.2,,178,,2773.3,5331.8,6409.2,,,26.011598000000003
9Cr-041,88.4735,0.17,9.2,0.05,0.09,0.09,,1.54,,0.055,0.01,0.006,,,,,,0.29,0.0082,0.016,,0.0013,,0,1120,570,670,642,,621.1,220.632,761.8,12.8,78.6,0.001206098,7.6,,46.6,,286.9,542.3,694,760.6,,26.011598000000003
9Cr-041,88.4735,0.17,9.2,0.05,0.09,0.09,,1.54,,0.055,0.01,0.006,,,,,,0.29,0.0082,0.016,,0.0013,,0,1120,570,670,642,,621.1,206.843,2177.2,12.1,77.3,0.000299016,19.6,,136.1,,1012.3,1782.3,2095.7,2176,,26.011598000000003
9Cr-041,88.4735,0.17,9.2,0.05,0.09,0.09,,1.54,,0.055,0.01,0.006,,,,,,0.29,0.0082,0.016,,0.0013,,0,1120,570,670,642,,648.9,148.237,1012.4,12.9,83.5,0.000625339,38.4,,165.9,,529.2,769.5,937.3,1009.4,,26.011598000000003
9Cr-042,88.3594,0.18,9.29,0.06,0.08,0.09,,1.54,,0.059,0.01,0.007,,,,,,0.29,0.0086,0.018,,0.008,,0,1120,570,670,642,,565.6,310.264,4404.5,6.3,39.2,0.000303874,10.9,,70.9,,747.8,2329.3,4019.9,,,26.008254000000004
9Cr-042,88.3594,0.18,9.29,0.06,0.08,0.09,,1.54,,0.059,0.01,0.007,,,,,,0.29,0.0086,0.018,,0.008,,0,1120,570,670,642,,593.3,241.317,5430.1,13.5,65.5,0.000188473,9.5,,125.3,,1473.2,3749.7,5016.8,5407.5,,26.008254000000004
9Cr-042,88.3594,0.18,9.29,0.06,0.08,0.09,,1.54,,0.059,0.01,0.007,,,,,,0.29,0.0086,0.018,,0.008,,0,1120,570,670,642,,621.1,193.053,3291.2,18.2,78.9,0.00021088,29,,190.5,,1390.7,2513.4,3026.8,3260.9,,26.008254000000004
9Cr-042,88.3594,0.18,9.29,0.06,0.08,0.09,,1.54,,0.059,0.01,0.007,,,,,,0.29,0.0086,0.018,,0.008,,0,1120,570,670,642,,648.9,155.132,1952.6,13.7,83.7,0.000338981,71.5,,316.5,,1093.4,1585.2,1853.2,1947.8,,26.008254000000004
9Cr-042,88.3594,0.18,9.29,0.06,0.08,0.09,,1.54,,0.059,0.01,0.007,,,,,,0.29,0.0086,0.018,,0.008,,0,1120,570,670,642,,648.9,124.106,4148.4,18.3,86.9,0.000245383,69.3,,370.6,,1414.2,2393.4,3324.9,4086.3,,26.008254000000004
9Cr-042,88.3594,0.18,9.29,0.06,0.08,0.09,,1.54,,0.059,0.01,0.007,,,,,,0.29,0.0086,0.018,,0.008,,0,1120,570,670,642,,648.9,117.211,6046,14.2,75.7,,33.7,,306.4,,2013.1,3411,4870,5972,,26.008254000000004
9Cr-043,87.91,0.05,9.04,0.5,0.28,0.11,,2.03,,0.006,0.001,0.02,0.02,,,,,0.01,,0.021,,0.002,,0,950,800,,,8.8,500,360,637.3,29,83,,,,,,,,,,,26.09228
9Cr-043,87.91,0.05,9.04,0.5,0.28,0.11,,2.03,,0.006,0.001,0.02,0.02,,,,,0.01,,0.021,,0.002,,0,950,800,,,8.8,500,340,1054.4,34,86,,,,,,,,,,,26.09228
9Cr-043,87.91,0.05,9.04,0.5,0.28,0.11,,2.03,,0.006,0.001,0.02,0.02,,,,,0.01,,0.021,,0.002,,0,950,800,,,8.8,500,320,1897.7,35,86,,,,,,,,,,,26.09228
9Cr-043,87.91,0.05,9.04,0.5,0.28,0.11,,2.03,,0.006,0.001,0.02,0.02,,,,,0.01,,0.021,,0.002,,0,950,800,,,8.8,500,300,4310.5,32,86,,,,,,,,,,,26.09228
9Cr-043,87.91,0.05,9.04,0.5,0.28,0.11,,2.03,,0.006,0.001,0.02,0.02,,,,,0.01,,0.021,,0.002,,0,950,800,,,8.8,500,290,10155.2,27,86,,,,,,,,,,,26.09228
9Cr-043,87.91,0.05,9.04,0.5,0.28,0.11,,2.03,,0.006,0.001,0.02,0.02,,,,,0.01,,0.021,,0.002,,0,950,800,,,8.8,500,280,41667.1,23,83,,,,,,,,,,,26.09228
9Cr-043,87.91,0.05,9.04,0.5,0.28,0.11,,2.03,,0.006,0.001,0.02,0.02,,,,,0.01,,0.021,,0.002,,0,950,800,,,8.8,500,270,74237.5,23,82,,,,,,,,,,,26.09228
9Cr-043,87.91,0.05,9.04,0.5,0.28,0.11,,2.03,,0.006,0.001,0.02,0.02,,,,,0.01,,0.021,,0.002,,0,950,800,,,8.8,550,240,389.7,36,89,,,,,,,,,,,26.09228
9Cr-043,87.91,0.05,9.04,0.5,0.28,0.11,,2.03,,0.006,0.001,0.02,0.02,,,,,0.01,,0.021,,0.002,,0,950,800,,,8.8,550,220,1498.1,30,89,,,,,,,,,,,26.09228
9Cr-043,87.91,0.05,9.04,0.5,0.28,0.11,,2.03,,0.006,0.001,0.02,0.02,,,,,0.01,,0.021,,0.002,,0,950,800,,,8.8,550,200,13550.7,27,89,,,,,,,,,,,26.09228
9Cr-043,87.91,0.05,9.04,0.5,0.28,0.11,,2.03,,0.006,0.001,0.02,0.02,,,,,0.01,,0.021,,0.002,,0,950,800,,,8.8,550,180,34736.2,27,88,,,,,,,,,,,26.09228
9Cr-043,87.91,0.05,9.04,0.5,0.28,0.11,,2.03,,0.006,0.001,0.02,0.02,,,,,0.01,,0.021,,0.002,,0,950,800,,,8.8,550,170,41001.2,33,88,,,,,,,,,,,26.09228
9Cr-043,87.91,0.05,9.04,0.5,0.28,0.11,,2.03,,0.006,0.001,0.02,0.02,,,,,0.01,,0.021,,0.002,,0,950,800,,,8.8,550,160,59675.6,30,88,,,,,,,,,,,26.09228
9Cr-043,87.91,0.05,9.04,0.5,0.28,0.11,,2.03,,0.006,0.001,0.02,0.02,,,,,0.01,,0.021,,0.002,,0,950,800,,,8.8,550,140,97136.4,31,87,,,,,,,,,,,26.09228
9Cr-043,87.91,0.05,9.04,0.5,0.28,0.11,,2.03,,0.006,0.001,0.02,0.02,,,,,0.01,,0.021,,0.002,,0,950,800,,,8.8,600,160,251.4,42,93,,,,,,,,,,,26.09228
9Cr-043,87.91,0.05,9.04,0.5,0.28,0.11,,2.03,,0.006,0.001,0.02,0.02,,,,,0.01,,0.021,,0.002,,0,950,800,,,8.8,600,140,1227.9,38,93,,,,,,,,,,,26.09228
9Cr-043,87.91,0.05,9.04,0.5,0.28,0.11,,2.03,,0.006,0.001,0.02,0.02,,,,,0.01,,0.021,,0.002,,0,950,800,,,8.8,600,120,4366,38,93,,,,,,,,,,,26.09228
9Cr-043,87.91,0.05,9.04,0.5,0.28,0.11,,2.03,,0.006,0.001,0.02,0.02,,,,,0.01,,0.021,,0.002,,0,950,800,,,8.8,600,110,6760.5,45,91,,,,,,,,,,,26.09228
9Cr-043,87.91,0.05,9.04,0.5,0.28,0.11,,2.03,,0.006,0.001,0.02,0.02,,,,,0.01,,0.021,,0.002,,0,950,800,,,8.8,600,100,10089.7,40,93,,,,,,,,,,,26.09228
9Cr-043,87.91,0.05,9.04,0.5,0.28,0.11,,2.03,,0.006,0.001,0.02,0.02,,,,,0.01,,0.021,,0.002,,0,950,800,,,8.8,600,90,16199.6,37,90,,,,,,,,,,,26.09228
